active_proc,uptime,cpu_percent,cpu_ctx_switches,cpu_interrupts,cpu_soft_interrupts,cpu_syscalls,cpu_count_logical,cpu_count_physical,mem_available,mem_used,mem_percent,disk_total,disk_used,disk_free,disk_percent,swap_mem_used,swap_mem_free,swap_mem_percent,failure_warning
607,111996.17,23.4,286242,1015407,228346937,1283880,8,4,6431219712,9581662208,62.6,500068036608,15324188672,5183836160,74.7,8569749504,1093926912,88.7,0
607,111998.18,23.1,286052,1008236,228360824,1287606,8,4,6445703168,9564876800,62.5,500068036608,15324188672,5183721472,74.7,8569749504,1093926912,88.7,0
607,112000.20,12.3,287572,987399,228361963,1294018,8,4,6478192640,9532145664,62.3,500068036608,15324188672,5183717376,74.7,8569749504,1093926912,88.7,0
607,112002.22,18.3,295347,981717,228373627,1296029,8,4,6518276096,9491345408,62.1,500068036608,15324188672,5183692800,74.7,8569749504,1093926912,88.7,0
607,112004.23,17.1,294988,982963,228376625,1295986,8,4,6516629504,9486811136,62.1,500068036608,15324188672,5183442944,74.7,8569749504,1093926912,88.7,0
606,112006.25,17.9,299671,961467,228384976,1302910,8,4,6564171776,9440268288,61.8,500068036608,15324188672,5180735488,74.7,8569749504,1093926912,88.7,0
606,112008.27,12.5,303112,955609,228388185,1303265,8,4,6579720192,9417158656,61.7,500068036608,15324188672,5180735488,74.7,8502640640,1161035776,88.0,0
606,112010.28,15.3,301046,961907,228393843,1300919,8,4,6561648640,9432375296,61.8,500068036608,15324188672,5180395520,74.7,8502640640,1161035776,88.0,0
607,112012.30,27.3,288791,964204,228418649,1305215,8,4,6529048576,9458417664,62.0,500068036608,15324188672,5179654144,74.7,8435531776,1228144640,87.3,0
607,112014.32,15.0,286800,941177,228426022,1310195,8,4,6541291520,9451487232,61.9,500068036608,15324188672,5179596800,74.7,8435531776,1228144640,87.3,0
607,112016.33,14.0,285058,831139,228433177,1357001,8,4,6725873664,9268981760,60.9,500068036608,15324188672,5179518976,74.7,8435531776,1228144640,87.3,0
608,112018.35,22.5,289161,828636,228439207,1372979,8,4,6808125440,9184161792,60.4,500068036608,15324188672,5179502592,74.7,8435531776,1228144640,87.3,0
610,112020.37,41.8,209190,857801,228500879,1397108,8,4,6579396608,9401974784,61.7,500068036608,15324188672,5178511360,74.7,8435531776,1228144640,87.3,0
610,112022.39,18.0,187676,857102,228515088,1404975,8,4,6523498496,9431674880,62.0,500068036608,15324188672,5177884672,74.7,8435531776,1228144640,87.3,0
610,112024.40,20.4,185728,852871,228525713,1406535,8,4,6521909248,9418190848,62.0,500068036608,15324188672,5177810944,74.7,8435531776,1228144640,87.3,0
609,112026.42,17.3,191633,847105,228536245,1405829,8,4,6543204352,9393672192,61.9,500068036608,15324188672,5177577472,74.7,8435531776,1228144640,87.3,0
609,112028.43,14.9,192425,846257,228540424,1405383,8,4,6544621568,9388789760,61.9,500068036608,15324188672,5177372672,74.7,8435531776,1228144640,87.3,0
609,112030.45,12.0,183286,841300,228541028,1406265,8,4,6510800896,9373212672,62.1,500068036608,15324188672,5177311232,74.7,8401977344,1261699072,86.9,0
609,112032.47,14.6,179868,844387,228542683,1406210,8,4,6496575488,9387794432,62.2,500068036608,15324188672,5177298944,74.7,8401977344,1261699072,86.9,0
608,112034.48,18.5,185382,843285,228547989,1404243,8,4,6511104000,9371582464,62.1,500068036608,15324188672,5177151488,74.7,8401977344,1261699072,86.9,0
607,112036.49,17.5,190523,835947,228550114,1402174,8,4,6523686912,9358299136,62.0,500068036608,15324188672,5177139200,74.7,8401977344,1261699072,86.9,0
607,112038.51,14.0,190668,821851,228551739,1406711,8,4,6542864384,9340309504,61.9,500068036608,15324188672,5177155584,74.7,8401977344,1261699072,86.9,0
607,112040.53,13.4,190077,816724,228556000,1412568,8,4,6564433920,9316470784,61.8,500068036608,15324188672,5177126912,74.7,8401977344,1261699072,86.9,0
607,112042.55,11.7,197603,806106,228557297,1416962,8,4,6613258240,9269137408,61.5,500068036608,15324188672,5176926208,74.7,8401977344,1261699072,86.9,0
607,112044.56,15.2,190423,807607,228567652,1420104,8,4,6596718592,9283137536,61.6,500068036608,15324188672,5176786944,74.7,8401977344,1261699072,86.9,0
607,112046.58,15.4,187804,808492,228571625,1420290,8,4,6586753024,9294147584,61.7,500068036608,15324188672,5176717312,74.7,8401977344,1261699072,86.9,0
607,112048.60,15.5,185274,810246,228573936,1420178,8,4,6575931392,9303666688,61.7,500068036608,15324188672,5176717312,74.7,8401977344,1261699072,86.9,0
604,112050.61,16.2,209249,810121,228579564,1408588,8,4,6626660352,9251971072,61.4,500068036608,15324188672,5176709120,74.7,8401977344,1261699072,86.9,0
608,112052.63,21.6,174844,815691,228606092,1423356,8,4,6546227200,9330487296,61.9,500068036608,15324188672,5176684544,74.7,8401977344,1261699072,86.9,0
608,112054.66,16.6,173783,819916,228613727,1423012,8,4,6540476416,9336971264,61.9,500068036608,15324188672,5176537088,74.7,8401977344,1261699072,86.9,0
608,112056.67,15.2,181221,815676,228621564,1418742,8,4,6553448448,9319362560,61.9,500068036608,15324188672,5176496128,74.7,8401977344,1261699072,86.9,0
608,112058.69,17.7,178946,812830,228629394,1420295,8,4,6550491136,9320837120,61.9,500068036608,15324188672,5176414208,74.7,8401977344,1261699072,86.9,0
607,112060.71,16.7,179141,813472,228634085,1420436,8,4,6551867392,9319038976,61.9,500068036608,15324188672,5176320000,74.8,8401977344,1261699072,86.9,0
608,112062.73,11.1,178369,810634,228640561,1422230,8,4,6556053504,9314254848,61.8,500068036608,15324188672,5176320000,74.8,8401977344,1261699072,86.9,0
608,112064.74,15.0,177449,807163,228646486,1423979,8,4,6559449088,9308704768,61.8,500068036608,15324188672,5176315904,74.8,8401977344,1261699072,86.9,0
607,112066.76,14.6,181609,807208,228648999,1422058,8,4,6568620032,9298538496,61.8,500068036608,15324188672,5176213504,74.8,8401977344,1261699072,86.9,0
607,112068.77,15.8,179892,808970,228653693,1422008,8,4,6561382400,9305018368,61.8,500068036608,15324188672,5176086528,74.8,8368422912,1295253504,86.6,0
607,112070.79,16.4,179362,803763,228656724,1424272,8,4,6568484864,9297547264,61.8,500068036608,15324188672,5176037376,74.8,8368422912,1295253504,86.6,0
607,112072.80,16.6,170977,803080,228675415,1428920,8,4,6553178112,9314017280,61.9,500068036608,15324188672,5175685120,74.8,8368422912,1295253504,86.6,0
607,112074.82,14.4,170872,804320,228678885,1428663,8,4,6551695360,9314193408,61.9,500068036608,15324188672,5175607296,74.8,8368422912,1295253504,86.6,0
607,112076.84,15.1,172690,804299,228681333,1427198,8,4,6553141248,9311932416,61.9,500068036608,15324188672,5175418880,74.8,8368422912,1295253504,86.6,0
609,112078.86,12.6,172032,803661,228686067,1427769,8,4,6552784896,9312419840,61.9,500068036608,15324188672,5175369728,74.8,8368422912,1295253504,86.6,0
607,112080.88,11.5,181728,800412,228690546,1426091,8,4,6585626624,9284448256,61.7,500068036608,15324188672,5175345152,74.8,8368422912,1295253504,86.6,0
604,112082.89,13.9,199908,807267,228698031,1412651,8,4,6605041664,9260589056,61.6,500068036608,15324188672,5175062528,74.8,8368422912,1295253504,86.6,0
604,112084.91,16.3,198115,808961,228705120,1412510,8,4,6597120000,9268916224,61.6,500068036608,15324188672,5173157888,74.8,8368422912,1295253504,86.6,0
604,112086.93,12.1,199360,808860,228706320,1411283,8,4,6597193728,9268244480,61.6,500068036608,15324188672,5173153792,74.8,8368422912,1295253504,86.6,0
604,112088.94,18.1,190818,808348,228714260,1419342,8,4,6595215360,9296965632,61.6,500068036608,15324188672,5173153792,74.8,8368422912,1295253504,86.6,0
604,112090.96,15.4,190875,808028,228720492,1418796,8,4,6593212416,9298522112,61.6,500068036608,15324188672,5173137408,74.8,8368422912,1295253504,86.6,0
604,112092.98,13.9,189214,807468,228726437,1419873,8,4,6590820352,9300340736,61.6,500068036608,15324188672,5173137408,74.8,8368422912,1295253504,86.6,0
604,112095.00,11.9,187991,806979,228727921,1420722,8,4,6589288448,9301954560,61.6,500068036608,15324188672,5173088256,74.8,8368422912,1295253504,86.6,0
604,112097.02,11.1,186683,808687,228731756,1420713,8,4,6583894016,9307103232,61.7,500068036608,15324188672,5173014528,74.8,8368422912,1295253504,86.6,0
604,112099.03,15.0,186610,808756,228736182,1420546,8,4,6582910976,9307660288,61.7,500068036608,15324188672,5172985856,74.8,8368422912,1295253504,86.6,0
604,112101.05,11.8,181531,809761,228741572,1421594,8,4,6566400000,9324490752,61.8,500068036608,15324188672,5173530624,74.8,8368422912,1295253504,86.6,0
604,112103.06,10.7,182191,804591,228742693,1424614,8,4,6581473280,9309290496,61.7,500068036608,15324188672,5173526528,74.8,8368422912,1295253504,86.6,0
604,112105.11,15.8,174171,894600,228756970,1388040,8,4,6398816256,9491070976,62.8,500068036608,15324188672,5173391360,74.8,8368422912,1295253504,86.6,0
604,112107.13,28.1,137760,986852,228768395,1355702,8,4,6117220352,9761710080,64.4,500068036608,15324188672,5172895744,74.8,8368422912,1295253504,86.6,0
604,112109.14,19.5,130023,1005734,228778656,1349853,8,4,6061572096,9817489408,64.7,500068036608,15324188672,5172891648,74.8,8368422912,1295253504,86.6,0
604,112111.16,21.9,132315,1005585,228786686,1347313,8,4,6060556288,9813413888,64.7,500068036608,15324188672,5172887552,74.8,8368422912,1295253504,86.6,0
605,112113.18,23.2,133179,999742,228796731,1349087,8,4,6071361536,9798803456,64.7,500068036608,15324188672,5172580352,74.8,8334868480,1328807936,86.2,0
604,112115.19,21.4,127818,996145,228805714,1352252,8,4,6062366720,9805205504,64.7,500068036608,15324188672,5172563968,74.8,8334868480,1328807936,86.2,0
604,112117.21,9.9,126483,957863,228813566,1372759,8,4,6140895232,9724887040,64.3,500068036608,15324188672,5172555776,74.8,8334868480,1328807936,86.2,0
604,112119.23,14.8,125550,958748,228833426,1372915,8,4,6137712640,9727746048,64.3,500068036608,15324188672,5172555776,74.8,8334868480,1328807936,86.2,0
602,112121.25,11.7,162991,922627,228837856,1371272,8,4,6284341248,9577705472,63.4,500068036608,15324188672,5172551680,74.8,8334868480,1328807936,86.2,0
602,112123.27,39.6,141390,942370,228843892,1371714,8,4,6197673984,9660153856,63.9,500068036608,15324188672,5172551680,74.8,8334868480,1328807936,86.2,0
602,112125.28,29.1,138395,944786,228847081,1371885,8,4,6186106880,9670537216,64.0,500068036608,15324188672,5172535296,74.8,8334868480,1328807936,86.2,0
602,112127.30,12.6,135723,842884,228855056,1390014,8,4,6249418752,9606795264,63.6,500068036608,15324188672,5172535296,74.8,8334868480,1328807936,86.2,0
602,112129.32,10.6,140270,839157,228858216,1396437,8,4,6294351872,9558900736,63.4,500068036608,15324188672,5172531200,74.8,8334868480,1328807936,86.2,0
602,112131.34,14.6,149893,833473,228864627,1407979,8,4,6381043712,9472012288,62.9,500068036608,15324188672,5172523008,74.8,8334868480,1328807936,86.2,0
602,112133.36,24.2,134011,847789,228870909,1421646,8,4,6371971072,9477337088,62.9,500068036608,15324188672,5172523008,74.8,8334868480,1328807936,86.2,0
601,112135.37,20.3,134197,847883,228873555,1421269,8,4,6371188736,9475862528,62.9,500068036608,15324188672,5172338688,74.8,8301314048,1362362368,85.9,0
603,112137.39,30.7,123069,860373,228880302,1420475,8,4,6322356224,9523929088,63.2,500068036608,15324188672,5172326400,74.8,8301314048,1362362368,85.9,0
604,112139.41,23.6,120053,855892,228886089,1421082,8,4,6312488960,9527234560,63.3,500068036608,15324188672,5172322304,74.8,8301314048,1362362368,85.9,0
604,112141.42,8.6,119789,857426,228887201,1422662,8,4,6317879296,9521426432,63.2,500068036608,15324188672,5172322304,74.8,8301314048,1362362368,85.9,0
604,112143.44,7.8,138105,839222,228888905,1422808,8,4,6393499648,9446424576,62.8,500068036608,15324188672,5172322304,74.8,8301314048,1362362368,85.9,0
604,112145.46,7.6,150239,826736,228890455,1422741,8,4,6442926080,9395388416,62.5,500068036608,15324188672,5172322304,74.8,8301314048,1362362368,85.9,0
604,112147.47,7.1,150280,829157,228890861,1422393,8,4,6441668608,9396953088,62.5,500068036608,15324188672,5172322304,74.8,8301314048,1362362368,85.9,0
604,112149.49,20.0,91756,985248,228905070,1371829,8,4,5994844160,9832820736,65.1,500068036608,15324188672,5172301824,74.8,8301314048,1362362368,85.9,0
604,112151.51,12.6,90389,991390,228908903,1371280,8,4,5986996224,9837965312,65.2,500068036608,15324188672,5172080640,74.8,8301314048,1362362368,85.9,0
604,112153.53,7.5,96084,977615,228911210,1371178,8,4,6009905152,9814568960,65.0,500068036608,15324188672,5172080640,74.8,8301314048,1362362368,85.9,0
